id,reputation,num_badges,num_answers,num_questions,num_comments,num_accepted_answers,avg_ans_score,avg_ques_score,avg_comm_score,avg_accepted_ans_score,contributing_score
924812,1285,23,49,2,50,23,1.51,0.5,0.14,1.74,0.98
1468235,194,7,11,1,3,1,1.27,0.0,0.33,1.0,1.0
2496443,5,5,1,3,13,1,0.0,0.0,0.0,0.0,0.0
3253237,509,24,10,34,57,3,1.0,1.26,0.14,1.0,0.62
1095373,476,22,19,6,20,5,1.84,1.67,0.55,4.0,1.52
4873660,734,24,16,92,208,4,0.31,0.62,0.04,0.0,0.22
321273,1094,32,44,37,79,13,1.36,1.05,0.08,1.0,0.68
4584756,108,4,7,1,5,1,1.14,0.0,0.2,1.0,0.71
4752335,688,23,25,1,34,4,2.04,0.0,0.5,0.5,1.09
719212,5764,215,133,156,498,61,2.45,3.13,0.08,3.02,1.22
3208250,267,12,1,2,1,1,0.0,14.5,0.0,0.0,5.8
63296,3175,38,7,4,26,1,38.86,10.0,0.42,135.0,12.05
1020591,926,23,30,21,101,7,1.5,1.71,0.2,2.86,0.76
2722456,694,26,12,8,12,4,3.33,2.75,0.58,5.75,2.56
2524999,87,6,2,3,5,2,2.5,0.0,0.0,2.5,0.83
9209726,56,6,6,8,8,1,0.0,0.25,0.13,0.0,0.13
7181335,25,3,1,8,6,1,0.0,0.38,0.0,0.0,0.19
1717807,153,3,5,1,1,4,1.8,0.0,0.0,2.0,1.55
3507845,253,17,5,24,55,1,1.8,0.79,0.02,0.0,0.34
2287576,4727,65,221,383,1869,107,0.94,0.51,0.11,1.15,0.28
8911278,34,9,1,6,11,1,1.0,0.17,0.09,1.0,0.21
2728007,412,14,26,1,3,3,0.85,0.0,0.0,0.67,0.73
2048762,178,24,5,16,24,2,0.6,1.06,0.0,1.5,0.49
12050,435,6,14,1,6,1,1.86,0.0,0.33,0.0,1.27
7084359,86,14,1,35,158,1,0.0,0.11,0.03,0.0,0.05
3535608,132,15,12,4,21,1,0.92,0.75,0.24,10.0,0.76
313687,185,16,3,4,4,1,2.67,5.0,0.0,4.0,2.67
856636,44,9,1,5,16,1,0.0,0.2,0.06,0.0,0.09
2257776,735,29,9,4,19,4,4.44,2.5,0.11,4.75,1.97
8457988,7,2,1,9,18,1,0.0,-0.22,0.06,0.0,-0.03
1913056,952,18,5,1,1,1,18.0,0.0,0.0,0.0,11.25
6694066,28,8,5,6,17,1,-0.6,-0.33,0.0,0.0,-0.17
564887,162,7,7,1,10,1,1.86,0.0,0.2,11.0,1.37
971193,2790,42,68,35,182,28,2.19,3.89,0.52,2.89,1.47
6512567,3192,24,144,1,114,43,1.4,0.0,0.09,2.98,1.12
7428659,442,16,15,15,34,1,0.73,0.93,0.15,0.0,0.46
667405,918,47,16,29,108,5,3.31,1.21,0.06,4.6,0.74
3099273,363,33,3,33,56,2,1.67,1.67,0.02,2.5,0.7
82205,41,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
5241520,2018,36,81,6,131,28,1.41,4.5,0.21,2.71,1.0
4736373,51,12,1,5,7,1,0.0,1.6,0.14,0.0,0.64
3631636,99,15,1,17,65,1,1.0,0.94,0.05,0.0,0.24
792264,3531,67,82,10,70,27,3.04,7.7,0.4,6.78,2.84
769923,62,17,1,9,20,1,0.0,1.11,0.0,0.0,0.32
243434,20579,91,99,1,78,53,18.0,0.0,0.58,20.98,12.72
3419,2551,40,15,6,23,2,17.2,1.67,1.22,1.0,6.48
2731022,576,14,15,1,30,2,2.13,1.0,0.1,4.5,0.94
10419797,246,6,1,1,1,1,0.0,0.0,0.0,0.0,0.0
498403,2139,37,67,15,123,17,2.1,3.53,0.52,3.71,1.45
6799539,103,16,4,33,59,2,0.25,0.24,0.02,0.5,0.11
5724878,46,5,2,1,1,1,1.0,0.0,0.0,2.0,0.8
3764965,11903,99,535,51,879,182,1.33,1.06,0.28,1.63,0.79
3389865,207,9,16,1,14,2,0.25,0.0,0.0,0.5,0.15
456081,964,20,9,1,29,3,7.67,2.0,0.31,8.33,2.5
1001712,142,10,7,3,4,3,1.0,3.0,0.25,1.33,1.24
6120530,68,7,6,7,16,1,0.5,0.43,0.19,1.0,0.33
7316542,18,9,1,4,3,1,0.0,0.5,0.0,0.0,0.22
856653,590,34,25,18,84,5,1.2,1.5,0.12,2.8,0.61
2553588,539,38,7,3,6,4,1.0,2.67,0.17,0.75,0.95
1444543,701,11,3,1,9,1,17.33,0.0,0.67,49.0,7.64
968612,19,3,4,1,1,1,0.25,0.0,0.0,0.0,0.14
4576839,5,4,1,2,1,1,0.0,0.0,0.0,0.0,0.0
1905669,48,12,1,9,16,1,0.0,0.78,0.0,0.0,0.26
3280674,119,15,1,32,48,1,0.0,0.44,0.0,0.0,0.17
1029272,2969,31,98,1,122,33,2.2,0.0,0.54,2.82,1.48
8879464,51,4,1,1,1,1,3.0,0.0,0.0,0.0,0.75
1293497,504,10,1,1,4,1,35.0,2.0,0.75,35.0,10.71
3106804,231,39,1,65,73,1,0.0,0.4,0.04,0.0,0.21
4259092,53,7,1,9,20,1,1.0,0.78,0.0,1.0,0.29
2720077,616,9,2,1,1,1,30.0,0.0,0.0,52.0,22.4
2581783,2248,28,139,1,486,40,1.11,4.0,0.25,2.2,0.55
5517466,42,11,4,4,8,1,0.0,0.75,0.13,1.0,0.29
2752334,1124,22,35,1,63,22,1.57,0.0,0.27,1.91,0.94
5004141,116,6,1,8,9,1,0.0,2.75,0.44,0.0,1.37
1124559,37,8,1,4,9,1,0.0,1.5,0.11,0.0,0.47
3759924,30,7,2,4,4,1,0.0,1.25,0.0,0.0,0.45
562258,4973,38,128,37,140,48,2.93,1.35,0.21,3.23,1.73
312,18002,82,114,10,65,27,13.97,5.7,0.25,44.0,13.21
2911377,14,5,1,3,17,1,0.0,0.67,0.0,0.0,0.09
769466,19,7,1,2,3,1,0.0,-0.5,0.33,0.0,0.0
5645605,135,11,1,24,38,1,0.0,0.67,0.0,0.0,0.25
2087646,550,44,11,9,62,5,0.64,2.56,0.21,1.0,0.55
4596886,25,7,1,11,24,1,0.0,0.27,0.04,0.0,0.11
430661,5184,45,294,3,483,111,1.23,1.33,0.34,1.86,0.83
1613512,1890,51,5,27,25,1,18.0,5.67,0.28,1.0,4.33
2815060,19,4,1,4,6,1,0.0,0.75,0.0,0.0,0.25
2317905,867,26,10,5,47,2,3.2,15.2,0.28,1.0,1.92
7125145,19,7,1,3,7,1,0.0,1.0,0.0,0.0,0.25
859229,499,17,3,17,4,1,1.33,1.47,0.25,0.0,1.2
2818698,209,13,10,7,20,3,0.4,0.43,0.05,1.0,0.28
527056,583,17,4,1,5,1,11.0,1.0,0.6,2.0,4.55
379081,138,24,1,14,21,1,0.0,3.79,0.1,0.0,1.49
362042,2502,42,9,8,38,4,20.0,4.88,3.13,15.25,6.76
1061177,741,35,4,28,43,4,0.5,3.86,0.09,0.5,1.47
7388116,306,10,2,1,10,2,7.5,0.0,0.8,7.5,2.53
2291805,101,4,4,1,2,1,2.0,2.0,0.0,0.0,1.25
717198,73,9,1,5,6,1,2.0,1.6,0.0,0.0,0.77
1994148,462,33,14,32,113,1,0.57,1.25,0.05,1.0,0.34
6456586,367,51,4,166,344,2,1.0,0.75,0.02,1.0,0.27
7233705,254,10,13,1,14,5,0.46,0.0,0.0,0.6,0.27
3784455,1761,10,153,1,257,42,0.62,0.0,0.15,1.07,0.4
3337754,71,11,1,7,17,1,0.0,1.43,0.06,0.0,0.42
492930,188,14,3,3,2,1,5.33,1.0,0.0,3.0,2.44
2714746,405,42,7,32,106,1,0.57,0.97,0.02,1.0,0.26
406905,1278,28,28,3,24,1,3.93,5.33,1.08,3.0,2.77
967072,81,10,4,5,12,3,0.5,0.2,0.08,0.67,0.25
1229612,2772,54,21,41,100,3,7.33,5.17,0.5,2.0,2.56
8001494,83,8,3,8,10,3,1.0,-0.25,0.0,1.0,0.17
798839,576,45,16,19,32,6,0.88,3.05,0.13,0.67,1.1
2192402,37,7,1,3,12,1,0.0,2.0,0.08,0.0,0.41
9525839,49,4,10,1,8,2,0.1,0.0,0.13,0.5,0.14
486449,297,11,1,5,10,1,0.0,10.6,0.2,0.0,3.24
1496196,79,10,1,16,8,1,0.0,0.88,0.0,0.0,0.54
4060120,643,32,19,44,81,8,0.53,1.27,0.14,0.63,0.54
4075824,41,1,1,1,1,1,2.0,0.0,0.0,2.0,1.0
1426685,450,15,37,1,88,11,0.3,1.0,0.08,0.82,0.2
3453186,528,9,55,1,42,9,0.47,0.0,0.05,1.56,0.39
1001188,325,16,19,27,39,5,0.47,0.48,0.05,0.4,0.29
1632760,28,5,1,2,6,1,1.0,1.5,0.0,0.0,0.4
5230527,697,19,5,5,12,1,0.8,19.4,0.08,0.0,4.43
122285,472,12,19,3,17,3,1.42,1.33,0.18,3.67,1.07
4364654,27,5,1,5,6,1,0.0,0.6,0.0,0.0,0.23
346196,559,32,9,22,24,2,2.22,1.82,0.38,2.5,1.3
6359528,836,17,89,1,104,24,0.45,0.0,0.16,0.79,0.35
740175,1452,41,73,21,143,27,1.01,1.0,0.09,1.7,0.58
1780895,119,23,2,20,11,1,0.5,0.55,0.09,0.0,0.38
610366,162,5,10,1,4,3,1.0,0.0,0.0,2.67,1.0
421953,345,10,5,1,9,1,4.4,1.0,0.44,0.0,1.69
8433153,28,3,1,2,4,1,0.0,0.5,0.25,0.0,0.25
1810528,59,1,2,1,1,1,3.0,0.0,0.0,0.0,1.2
27426,4737,28,11,1,4,1,39.09,0.0,2.5,7.0,26.29
7563898,155,12,16,4,6,3,0.5,1.0,0.0,1.0,0.52
282678,123,17,1,7,36,1,1.0,2.14,0.08,0.0,0.42
1664893,188,11,4,2,5,1,3.25,3.5,0.0,0.0,1.67
2752291,60,8,1,18,64,1,0.0,0.17,0.0,0.0,0.04
2355909,237,11,28,5,8,2,0.43,0.0,0.25,4.0,0.51
989829,501,22,15,11,69,5,1.4,2.73,0.25,1.4,0.75
1530779,334,11,26,2,67,2,0.92,-1.0,0.06,0.0,0.27
944773,83,7,4,1,8,2,1.0,2.0,0.13,2.0,0.73
315709,188,17,1,9,12,1,4.0,4.0,0.08,4.0,1.96
7409086,20,4,1,4,3,1,0.0,0.75,0.0,0.0,0.33
1732376,113,5,6,2,1,1,1.17,0.0,0.0,0.0,0.7
1284077,900,29,17,11,56,6,2.47,5.82,0.14,3.83,1.52
317948,965,34,10,7,17,3,4.7,9.71,0.12,6.67,3.7
1188008,614,32,14,32,139,5,0.43,2.28,0.73,0.6,0.97
1493480,2025,109,12,98,236,4,0.33,2.51,0.06,1.0,0.77
1143987,1129,34,19,14,51,8,3.53,2.86,0.92,1.75,1.83
3560614,4177,56,106,1,99,45,2.82,25.0,0.33,3.76,2.1
4687135,10978,74,412,7,930,196,1.82,1.14,0.5,2.51,1.11
317687,58,4,6,2,2,1,0.33,1.0,0.0,0.0,0.36
71617,33,5,1,1,1,1,2.0,2.0,0.0,0.0,1.0
4582142,112,12,4,1,5,1,1.5,4.0,1.4,2.0,1.73
3233556,137,9,7,1,5,1,1.43,1.0,0.6,0.0,1.0
6033166,359,27,1,2,4,1,0.0,0.5,0.0,0.0,0.13
1754999,731,47,59,27,154,18,0.81,1.63,0.07,1.06,0.47
154839,443,26,3,14,18,1,0.67,5.79,0.06,0.0,2.33
2139991,367,11,26,1,9,4,1.04,0.0,0.11,2.75,0.97
253395,131,3,1,2,1,1,9.0,3.5,0.0,0.0,3.2
5862335,1425,32,80,1,179,25,0.81,0.0,0.15,1.56,0.46
1624189,553,43,3,48,168,3,4.33,1.48,0.01,4.33,0.44
120745,2620,37,124,3,116,66,1.27,0.67,0.28,1.8,1.01
6711711,101,7,1,1,4,1,0.0,17.0,0.0,0.0,2.43
552479,307,16,3,2,5,1,3.33,8.5,0.2,2.0,2.73
3671647,24,7,1,7,11,1,0.0,0.29,0.0,0.0,0.1
3180947,36,17,1,16,35,1,0.0,-0.31,0.03,0.0,-0.08
2759473,888,27,40,45,101,4,0.63,0.62,0.06,1.5,0.34
2319832,41,7,1,4,4,1,0.0,0.25,0.25,0.0,0.2
1710672,2660,31,164,1,10,13,1.3,0.0,0.3,2.15,1.3
1840269,691,16,12,1,9,1,5.67,0.0,0.11,0.0,3.0
2813483,357,17,23,15,22,1,0.87,0.2,0.0,0.0,0.38
2749817,1062,24,92,5,208,30,0.52,0.2,0.42,0.67,0.47
3863264,40,8,2,9,30,1,0.0,0.67,0.1,0.0,0.21
2348946,431,14,1,5,6,1,0.0,15.6,0.17,0.0,6.08
4464402,436,21,18,11,29,3,1.33,0.91,0.03,1.0,0.62
3232113,30,10,1,4,11,1,0.0,0.0,0.0,0.0,0.0
6320042,185,22,11,3,9,2,0.55,0.33,0.0,1.0,0.36
5646296,80,16,4,21,35,3,0.0,0.33,0.03,0.0,0.13
3282554,148,10,18,1,14,3,0.56,0.0,0.14,0.67,0.39
5556887,314,18,18,1,68,5,0.5,1.0,0.29,0.4,0.35
1446634,1168,29,13,10,45,4,7.08,1.2,0.38,18.25,2.69
4602928,1352,23,59,8,323,15,1.37,1.25,0.32,2.13,0.56
3648235,49,8,2,9,20,1,0.5,0.67,0.0,0.0,0.22
2274191,398,30,1,45,50,1,0.0,1.16,0.04,0.0,0.56
930487,76,11,3,26,29,1,0.0,0.38,0.03,0.0,0.19
982799,1172,41,22,20,50,6,3.41,2.1,0.22,9.33,1.88
923861,676,13,3,1,1,2,21.33,0.0,2.0,30.0,18.0
1977962,78,10,3,8,5,1,1.33,0.75,0.2,0.0,0.65
5605935,101,8,11,3,16,2,0.27,2.67,0.06,0.5,0.41
5725091,238,9,37,5,48,3,0.35,-0.6,0.06,0.67,0.16
1822379,12745,58,542,7,430,135,1.51,1.43,0.27,2.49,1.15
6522259,64,9,8,9,26,1,0.38,0.56,0.0,1.0,0.2
4348328,4460,45,46,3,47,20,7.28,2.0,0.19,14.6,5.53
7465301,411,15,20,3,43,6,0.95,1.33,0.12,2.33,0.58
978057,4512,46,194,1,857,120,1.26,0.0,0.36,1.64,0.64
4974628,119,6,10,3,6,4,0.4,0.0,0.17,0.75,0.35
1706408,101,24,8,24,26,8,0.25,0.46,0.04,0.25,0.24
1264731,344,16,8,7,24,1,1.13,3.0,0.54,6.0,1.23
2899108,25,3,1,2,3,1,0.0,2.0,0.0,0.0,0.57
9102021,34,8,1,4,7,1,0.0,0.75,0.0,0.0,0.23
1029735,259,16,7,16,24,5,1.57,1.44,0.13,1.4,0.85
1257832,153,14,2,7,8,1,2.0,2.57,0.13,3.0,1.44
6245602,34,12,3,12,21,2,0.0,0.08,0.05,0.0,0.05
176785,1028,27,13,3,13,7,6.85,2.33,0.08,11.71,4.97
1291716,3834,111,86,152,437,45,1.59,1.82,0.11,2.0,0.77
2531989,297,9,19,1,14,6,0.68,2.0,0.14,1.33,0.63
51325,164,25,10,18,18,3,1.0,1.44,0.17,1.33,0.88
2347860,49,7,2,6,30,1,1.0,-0.33,0.0,0.0,0.0
1669229,450,14,11,2,9,3,2.91,2.0,0.11,9.33,2.6
6351,135,16,6,12,16,1,0.17,1.33,0.06,2.0,0.57
1186172,1501,32,38,12,153,17,2.0,2.83,0.24,3.41,0.93
1452111,1361,18,1,4,9,1,0.0,63.0,0.44,0.0,17.07
3946503,75,9,3,4,5,1,2.0,-1.0,0.4,0.0,0.31
7279983,30,5,1,4,3,1,0.0,1.25,0.0,0.0,0.56
364077,886,36,20,11,31,6,2.25,3.55,0.32,4.0,1.74
409945,635,27,16,3,19,1,2.75,3.67,0.42,1.0,1.64
1074866,311,17,5,16,15,4,1.8,1.25,0.13,0.75,0.85
2902055,216,3,5,1,1,3,3.4,0.0,0.0,4.67,3.1
2724361,426,9,40,1,25,7,0.55,0.0,0.08,1.43,0.47
3017390,89,23,9,11,42,3,0.11,0.55,0.02,0.0,0.12
200920,1097,20,20,2,29,8,3.95,5.0,0.34,6.75,2.59
1134778,80,10,7,12,32,2,0.14,0.33,0.06,0.0,0.13
798545,128,11,9,2,10,2,1.0,2.0,0.1,1.0,0.7
1873427,388,14,4,1,14,1,6.25,0.0,0.14,0.0,1.35
1453711,164,18,7,20,44,2,0.29,0.95,0.05,0.0,0.32
918195,316,8,4,2,5,1,4.5,3.5,0.0,0.0,2.08
6529874,161,11,12,3,52,2,0.75,-1.0,0.06,2.0,0.19
1134681,76,2,2,1,1,1,3.0,0.0,0.0,6.0,2.4
8585703,49,6,1,6,10,1,0.0,0.83,0.0,0.0,0.28
4808327,516,9,43,1,53,7,0.84,0.0,0.47,1.14,0.66
1750831,160,18,3,18,34,1,0.0,1.44,0.03,0.0,0.48
372787,363,6,3,1,4,2,6.67,0.0,0.5,10.5,4.3
2101240,201,18,8,16,18,2,0.75,1.56,0.0,2.0,0.8
4626554,125,9,1,10,15,1,0.0,1.5,0.0,0.0,0.56
5651119,331,17,18,1,25,8,0.67,1.0,0.12,0.88,0.44
1218652,82,7,4,8,3,1,1.25,0.63,0.33,0.0,0.69
175804,3027,74,38,50,77,12,4.47,3.72,0.4,10.42,2.89
3647556,143,12,15,8,16,5,0.2,0.25,0.0,1.0,0.23
3763259,566,17,19,2,19,10,1.53,0.0,0.16,2.2,1.08
5192435,9,10,1,6,23,1,0.0,-0.5,0.0,0.0,-0.1
1526778,96,8,3,2,2,1,2.33,1.0,0.0,4.0,1.63
3098072,12,4,1,4,6,1,0.0,0.25,0.0,0.0,0.08
2381589,816,28,12,10,13,6,5.0,2.5,0.0,8.83,3.37
1897162,2061,60,47,12,98,12,4.28,2.08,1.01,7.67,2.47
5151812,58,9,1,25,46,1,0.0,0.16,0.02,0.0,0.07
4436285,28,6,1,5,10,1,0.0,0.0,0.0,0.0,0.0
2581841,53,10,1,8,10,1,0.0,0.5,0.1,0.0,0.25
4928642,6970,84,278,78,690,67,1.49,2.88,0.2,2.75,0.86
1987020,140,14,14,12,40,1,0.29,0.83,0.1,0.0,0.27
7866231,409,10,14,3,11,9,1.14,0.0,0.09,1.44,0.81
2129646,150,7,8,3,2,1,1.25,0.67,0.5,8.0,1.5
1920212,95,21,1,34,38,1,0.0,0.88,0.05,0.0,0.43
2801860,729,24,36,1,56,13,0.78,15.0,0.11,0.92,0.58
567967,329,26,1,21,35,1,1.0,3.1,0.06,0.0,1.17
3325134,264,10,33,10,22,2,0.39,0.5,0.09,1.0,0.33
484812,491,50,3,37,42,1,0.67,2.16,0.1,0.0,1.04
774579,33,10,8,9,7,1,0.25,0.22,0.0,0.0,0.16
2440505,531,25,23,52,120,6,0.83,0.31,0.15,0.67,0.28
650183,1173,64,31,56,65,11,0.68,2.34,0.29,1.27,1.13
2557423,116,15,3,10,15,1,0.67,1.2,0.07,0.0,0.52
6444259,14,6,1,4,7,1,1.0,-1.0,0.29,0.0,-0.08
7715205,569,12,41,5,6,1,0.93,-0.8,0.0,0.0,0.64
2775994,79,9,4,6,29,2,0.25,0.33,0.0,0.0,0.07
1031334,10,11,1,4,12,1,-1.0,0.25,0.0,-1.0,-0.06
4050002,356,24,1,41,61,1,8.0,0.63,0.0,8.0,0.4
9129,503,25,14,1,9,4,7.86,3.0,0.0,17.75,6.57
5453599,18,8,1,10,23,1,0.0,0.0,0.0,0.0,0.0
1493192,2463,153,14,182,509,2,1.0,1.99,0.04,1.5,0.57
873374,4790,77,36,24,63,16,9.69,7.12,0.29,6.5,4.62
4304983,9,6,1,2,11,1,0.0,-1.0,0.0,0.0,-0.13
1629117,352,13,19,4,7,3,1.47,0.5,0.29,0.67,1.03
725626,454,23,20,7,65,3,0.95,1.57,0.34,2.0,0.61
365776,65,10,9,3,28,2,0.44,2.0,0.21,2.5,0.5
1144176,1692,37,49,2,93,18,2.39,1.5,0.41,2.44,1.25
3040310,23,7,2,4,2,1,0.5,0.25,0.0,0.0,0.22
2739989,55,6,3,5,2,1,1.0,0.8,0.5,0.0,0.73
1245813,43,8,1,6,3,1,1.0,0.83,0.0,0.0,0.55
1677270,558,20,37,1,38,8,0.78,0.0,0.45,0.75,0.62
1517180,426,32,8,14,11,2,3.5,1.36,0.09,9.5,1.91
2943780,4,5,1,5,7,1,0.0,-1.0,0.0,0.0,-0.36
96059,407,19,2,4,13,1,4.0,10.5,0.54,0.0,2.85
357543,1609,31,9,6,22,6,14.44,3.17,0.45,20.5,6.56
4263944,77,12,4,17,25,1,0.0,0.71,0.04,0.0,0.28
249992,1131,33,27,8,10,5,1.96,10.13,0.2,1.6,2.88
748653,325,10,9,5,10,3,1.44,1.8,0.3,3.33,1.3
212441,316,4,4,1,7,3,4.25,0.0,0.43,5.67,2.47
747331,221,15,14,4,28,1,1.36,0.25,0.32,0.0,0.62
5520499,162,5,23,1,34,7,0.17,0.0,0.15,0.71,0.22
2320335,30,9,1,8,7,1,0.0,0.5,0.0,0.0,0.24
2790253,637,22,18,1,23,2,1.83,0.0,0.52,0.5,1.05
146860,1156,36,7,23,16,1,10.43,2.09,0.0,0.0,2.57
3640881,318,17,19,9,42,3,0.47,1.44,0.02,2.33,0.41
717959,331,6,10,1,1,4,2.6,0.0,1.0,4.0,2.69
9313676,12,5,3,2,1,1,0.0,-0.5,0.0,0.0,-0.14
5635226,190,16,3,10,24,2,4.0,0.7,0.04,5.5,0.79
2827881,70,17,1,13,71,1,0.0,0.69,0.04,0.0,0.14
373959,323,13,4,2,1,1,2.0,23.0,0.0,0.0,6.75
892920,665,16,18,1,43,12,2.17,0.0,0.3,1.75,0.99
739705,99,14,1,7,11,1,0.0,2.57,0.0,0.0,0.9
1294821,569,13,2,4,2,1,0.5,1.0,0.0,1.0,0.67
168882,6481,147,81,69,215,18,2.05,12.39,0.16,2.5,2.87
5398211,593,16,2,1,2,1,9.5,56.0,0.0,0.0,12.5
3472617,707,18,27,5,35,10,1.93,0.2,0.11,2.8,1.1
1052787,1008,17,15,1,7,7,5.67,0.0,0.71,6.43,4.5
273344,1452,52,19,24,45,4,1.26,7.88,0.53,2.0,2.66
2116425,320,15,1,7,9,1,13.0,2.14,0.0,0.0,1.56
625802,859,24,23,6,48,8,1.3,10.17,0.29,3.13,1.53
8252504,134,12,6,11,16,1,1.33,0.73,0.19,5.0,0.71
1625729,2,3,1,2,10,1,0.0,-0.5,0.0,0.0,-0.07
104407,1586,14,5,1,1,1,31.4,0.0,0.0,149.0,38.25
1451599,5635,75,233,8,735,122,1.46,2.63,0.34,1.56,0.73
943524,510,21,7,14,35,4,1.57,4.86,0.26,2.0,1.6
2536786,312,32,3,23,46,2,0.67,1.91,0.02,0.5,0.65
5326531,48,11,1,9,40,1,0.0,0.33,0.05,0.0,0.1
3015121,70,14,2,13,10,2,0.0,0.62,0.2,0.0,0.37
907119,580,26,8,16,23,3,0.88,5.06,0.22,1.67,1.96
3332603,24,6,1,12,46,1,0.0,0.17,0.0,0.0,0.03
64872,187,15,2,12,26,1,0.0,2.25,0.0,0.0,0.66
2310882,5410,74,190,9,302,61,1.95,5.78,0.34,2.9,1.25
4196492,61,11,4,7,22,1,0.0,0.29,0.05,0.0,0.09
2791068,131,3,1,1,1,1,13.0,0.0,0.0,0.0,3.25
521326,741,39,41,7,146,7,1.39,0.86,0.14,6.29,0.63
625927,407,24,2,8,18,1,1.5,6.13,0.17,3.0,2.0
2342793,24,5,1,13,28,1,0.0,0.08,0.04,0.0,0.05
3801801,6052,46,242,29,812,128,1.57,0.52,0.24,1.89,0.69
4178894,521,20,40,10,58,5,0.4,1.0,0.17,1.4,0.38
5593378,429,13,4,9,11,2,1.0,0.89,0.27,1.0,0.65
7430569,18,6,5,4,9,1,0.2,-0.25,0.0,0.0,-0.0
500725,15352,129,677,32,715,153,1.67,3.22,0.22,3.75,1.25
716516,34,7,1,10,4,1,0.0,0.5,0.0,0.0,0.31
4751940,332,20,28,14,50,4,0.25,0.14,0.08,0.25,0.15
4582293,338,18,8,10,53,1,1.5,1.7,0.08,3.0,0.5
396927,820,14,13,1,9,1,3.0,0.0,0.56,2.0,1.92
1072114,490,12,6,1,7,1,6.33,1.0,0.0,0.0,2.6
3389344,213,15,4,6,8,1,5.0,-0.17,0.0,0.0,1.0
8207355,784,16,47,1,105,12,0.85,0.0,0.37,1.0,0.55
4452347,85,12,7,11,15,1,0.43,0.27,0.07,2.0,0.26
7844977,14,7,1,3,10,1,1.0,-0.67,0.1,0.0,0.0
569574,69,14,2,12,36,1,1.0,0.5,0.0,2.0,0.2
2513921,41,12,1,11,24,1,0.0,0.09,0.0,0.0,0.03
5671829,1024,12,15,1,10,9,4.07,0.0,0.0,6.11,3.31
4156845,306,16,4,3,10,1,2.0,2.0,0.3,1.0,1.0
820379,154,6,1,5,4,1,3.0,0.6,0.0,0.0,0.55
4089163,18,7,1,7,4,1,0.0,-0.14,0.0,0.0,-0.08
803923,2302,56,50,28,87,15,2.52,4.89,0.24,3.33,1.86
131026,15,5,1,3,3,1,0.0,0.67,0.0,0.0,0.25
1111676,657,18,9,1,10,2,6.44,1.0,0.6,18.5,4.64
4646633,705,17,17,1,21,8,1.29,0.0,0.19,1.87,0.87
4994042,170,15,3,44,60,1,-0.33,0.45,0.05,0.0,0.2
5818196,114,15,5,21,52,2,-0.6,0.43,0.06,0.0,0.11
1314097,134,22,3,20,12,1,1.0,0.9,0.0,0.0,0.58
286796,1369,32,21,9,27,6,5.14,2.33,0.7,13.33,3.62
154742,322,29,1,17,23,1,0.0,2.65,0.13,0.0,1.14
18005,1071,19,23,1,22,3,3.48,0.0,0.41,0.0,1.82
2348367,34,14,1,10,56,1,0.0,-0.1,0.04,0.0,0.01
7471556,176,5,29,1,70,5,0.31,0.0,0.27,0.6,0.3
7507037,49,13,10,22,32,2,0.3,0.0,0.19,0.5,0.15
2890168,2664,37,50,21,92,21,3.76,1.76,0.28,6.19,2.07
203667,12919,118,128,2,178,52,9.11,3.0,0.52,11.38,5.16
4598712,116,7,5,2,1,1,1.6,2.5,0.0,0.0,1.44
149732,588,19,15,3,9,2,1.6,13.67,10.11,3.0,5.59
5848613,860,16,2,6,14,1,30.5,0.67,0.21,0.0,2.96
1764508,40,8,2,6,5,1,1.0,0.17,0.0,0.0,0.21
6197275,55,6,4,3,6,1,0.75,0.33,0.0,0.0,0.29
1059089,29,11,3,3,15,1,0.67,-0.33,0.0,0.0,0.05
440621,1711,121,27,141,193,10,0.41,1.92,0.18,0.7,0.87
1241050,130,9,5,2,4,1,1.4,3.5,0.0,1.0,1.25
263534,637,45,8,18,52,5,1.38,6.06,0.25,2.0,1.72
291912,101,11,9,8,25,5,-0.22,1.0,0.0,0.0,0.13
4016205,25,1,3,1,1,1,-1.67,0.0,0.0,0.0,-0.83
203115,395,29,10,18,19,2,1.0,2.67,0.16,1.0,1.29
236112,1721,121,15,64,102,5,4.27,2.64,0.13,0.8,1.34
900669,983,21,42,3,20,14,1.62,2.67,0.3,2.5,1.48
1249066,382,12,7,9,27,3,2.57,0.78,0.04,1.0,0.63
6406238,153,8,11,1,16,2,1.0,0.0,0.0,0.5,0.4
4783551,70,7,1,10,12,1,0.0,1.0,0.08,0.0,0.46
2433331,73,7,10,3,13,3,0.1,0.0,0.15,0.33,0.14
5860608,102,7,10,3,7,1,0.7,-1.0,0.0,0.0,0.19
3743213,473,19,7,33,74,1,0.14,1.3,0.28,0.0,0.57
177209,51,5,1,1,1,1,4.0,2.0,0.0,0.0,1.5
6166,550,9,7,1,1,1,6.43,0.0,0.0,39.0,8.4
1091751,3430,47,45,2,78,32,5.98,0.5,0.28,7.28,3.34
1909132,383,13,17,10,47,7,0.82,0.4,0.09,0.29,0.3
102041,506,37,1,36,73,1,0.0,1.83,2.08,0.0,1.96
8314623,124,12,1,37,62,1,0.0,0.32,0.11,0.0,0.19
4095631,434,20,8,5,16,4,2.75,3.0,0.0,5.0,1.73
3508865,133,9,1,13,48,1,0.0,0.15,0.0,0.0,0.03
